,open,high,low,close
2016-08-05,1.31127,1.3175,1.3019,1.3068
2016-08-08,1.30738,1.30967,1.3025,1.30371
2016-08-09,1.30373,1.30424,1.2954,1.30036
2016-08-10,1.30038,1.3094,1.2989,1.30206
2016-08-11,1.30206,1.30281,1.2934,1.2956
2016-08-12,1.29563,1.30347,1.2901,1.2918
2016-08-15,1.29075,1.29451,1.2864,1.28878
2016-08-16,1.28887,1.30713,1.2875,1.30435
2016-08-17,1.30438,1.30858,1.29764,1.30427
2016-08-18,1.30427,1.31853,1.3034,1.31604
2016-08-19,1.31602,1.31632,1.30218,1.307
2016-08-22,1.307,1.31572,1.30318,1.31332
